user_id,days,steps_tried,correct,wrong,correct_ratio,viewed
17879,1.0,2.0,2.0,0.0,1.0,102
17882,2.0,23.0,23.0,13.0,0.64,461
17887,3.0,32.0,32.0,28.0,0.53,110
17889,1.0,6.0,5.0,8.0,0.38,23
17890,1.0,2.0,2.0,0.0,1.0,321
17894,1.0,6.0,6.0,0.0,1.0,30
17908,4.0,29.0,28.0,60.0,0.32,237
17913,1.0,2.0,2.0,0.0,1.0,9
17915,4.0,18.0,18.0,33.0,0.35,157
17920,1.0,8.0,8.0,1.0,0.89,108
17921,1.0,1.0,1.0,1.0,0.5,20
17924,2.0,8.0,8.0,7.0,0.53,68
17930,2.0,8.0,8.0,1.0,0.89,176
17931,1.0,2.0,2.0,0.0,1.0,75
17939,1.0,4.0,4.0,6.0,0.4,23
17941,1.0,2.0,2.0,0.0,1.0,25
17943,1.0,2.0,2.0,0.0,1.0,45
17944,2.0,9.0,9.0,5.0,0.64,31
17948,1.0,2.0,2.0,0.0,1.0,9
17952,3.0,31.0,30.0,60.0,0.33,135
17957,1.0,2.0,2.0,0.0,1.0,10
17958,1.0,2.0,2.0,0.0,1.0,69
17959,2.0,9.0,8.0,6.0,0.57,60
17960,1.0,1.0,1.0,0.0,1.0,14
17965,1.0,2.0,2.0,0.0,1.0,238
17966,1.0,4.0,4.0,1.0,0.8,113
17968,2.0,6.0,5.0,72.0,0.06,214
17970,1.0,2.0,2.0,0.0,1.0,11
17974,3.0,8.0,8.0,1.0,0.89,144
17977,1.0,2.0,2.0,0.0,1.0,71
17983,2.0,14.0,13.0,12.0,0.52,200
17984,1.0,1.0,1.0,3.0,0.25,3
17989,2.0,17.0,16.0,18.0,0.47,118
18000,1.0,2.0,2.0,4.0,0.33,1028
18001,1.0,9.0,9.0,5.0,0.64,262
18003,1.0,17.0,20.0,2.0,0.91,62
18005,1.0,3.0,2.0,1.0,0.67,17
18006,2.0,16.0,29.0,50.0,0.37,199
18008,1.0,4.0,4.0,0.0,1.0,249
18013,2.0,9.0,8.0,15.0,0.35,93
18017,2.0,18.0,18.0,16.0,0.53,252
18019,3.0,13.0,18.0,5.0,0.78,1104
18020,1.0,5.0,5.0,2.0,0.71,26
18025,2.0,18.0,25.0,24.0,0.51,468
18030,1.0,5.0,5.0,68.0,0.07,34
18033,1.0,2.0,2.0,0.0,1.0,57
18037,1.0,14.0,14.0,1.0,0.93,93
18040,1.0,9.0,9.0,4.0,0.69,39
18043,2.0,13.0,13.0,6.0,0.68,512
18046,1.0,2.0,2.0,0.0,1.0,9
18048,2.0,7.0,6.0,7.0,0.46,32
18049,1.0,2.0,2.0,1.0,0.67,190
18055,2.0,28.0,28.0,9.0,0.76,191
18058,3.0,16.0,16.0,6.0,0.73,400
18060,1.0,6.0,6.0,4.0,0.6,21
18061,1.0,1.0,1.0,0.0,1.0,10
18065,4.0,53.0,52.0,444.0,0.1,979
18068,1.0,12.0,12.0,2.0,0.86,47
18069,1.0,2.0,2.0,0.0,1.0,12
18073,1.0,2.0,2.0,0.0,1.0,148
18076,1.0,2.0,2.0,0.0,1.0,14
18078,1.0,2.0,2.0,0.0,1.0,5
18084,1.0,2.0,2.0,0.0,1.0,35
18087,1.0,2.0,2.0,0.0,1.0,6
18094,1.0,9.0,9.0,0.0,1.0,176
18095,2.0,28.0,29.0,11.0,0.72,331
18097,1.0,3.0,2.0,2.0,0.5,10
18098,1.0,8.0,8.0,4.0,0.67,37
18099,2.0,24.0,26.0,26.0,0.5,584
18100,1.0,9.0,9.0,5.0,0.64,34
18102,1.0,2.0,2.0,0.0,1.0,200
18103,1.0,12.0,13.0,23.0,0.36,68
18104,3.0,24.0,24.0,7.0,0.77,79
18107,3.0,7.0,7.0,8.0,0.47,54
18112,1.0,3.0,2.0,11.0,0.15,255
18114,3.0,9.0,9.0,6.0,0.6,444
18116,1.0,2.0,2.0,0.0,1.0,9
18120,2.0,12.0,12.0,9.0,0.57,489
18121,1.0,2.0,2.0,1.0,0.67,42
18123,1.0,2.0,2.0,0.0,1.0,30
18128,1.0,2.0,2.0,0.0,1.0,127
18130,1.0,3.0,3.0,3.0,0.5,14
18136,4.0,24.0,24.0,14.0,0.63,240
18139,1.0,7.0,7.0,3.0,0.7,20
18144,2.0,7.0,7.0,2.0,0.78,297
18147,1.0,2.0,2.0,0.0,1.0,10
18152,1.0,2.0,2.0,0.0,1.0,78
18153,1.0,1.0,1.0,0.0,1.0,36
18156,1.0,2.0,2.0,0.0,1.0,84
18160,1.0,1.0,0.0,2.0,0.0,2
18173,2.0,13.0,10.0,82.0,0.11,80
18175,2.0,14.0,14.0,8.0,0.64,234
18179,1.0,1.0,1.0,0.0,1.0,26
18181,2.0,15.0,14.0,4.0,0.78,202
18182,1.0,8.0,8.0,2.0,0.8,84
18191,3.0,29.0,29.0,16.0,0.64,519
18195,3.0,14.0,11.0,110.0,0.09,443
18200,1.0,2.0,2.0,0.0,1.0,432
18202,4.0,29.0,29.0,9.0,0.76,240
18204,1.0,9.0,8.0,2.0,0.8,42
18205,2.0,3.0,3.0,0.0,1.0,24
18208,1.0,4.0,4.0,0.0,1.0,18
18209,2.0,9.0,9.0,14.0,0.39,53
18211,2.0,9.0,8.0,27.0,0.23,38
18216,2.0,17.0,18.0,43.0,0.3,489
18222,2.0,7.0,7.0,8.0,0.47,55
18223,2.0,15.0,15.0,24.0,0.38,66
18229,1.0,6.0,6.0,1.0,0.86,67
18234,1.0,8.0,8.0,21.0,0.28,185
18236,1.0,2.0,2.0,0.0,1.0,9
18237,3.0,8.0,8.0,7.0,0.53,488
18238,3.0,8.0,6.0,19.0,0.24,52
18245,3.0,8.0,8.0,1.0,0.89,424
18247,3.0,24.0,24.0,3.0,0.89,73
18248,1.0,2.0,2.0,0.0,1.0,565
18250,1.0,1.0,1.0,0.0,1.0,90
18255,2.0,19.0,19.0,15.0,0.56,336
18259,2.0,9.0,9.0,5.0,0.64,406
18261,1.0,2.0,2.0,2.0,0.5,21
18265,1.0,2.0,2.0,1.0,0.67,71
18272,1.0,2.0,2.0,0.0,1.0,15
18277,1.0,2.0,2.0,0.0,1.0,52
18278,1.0,2.0,2.0,0.0,1.0,16
18279,1.0,9.0,8.0,9.0,0.47,458
18282,1.0,3.0,2.0,2.0,0.5,39
18292,1.0,1.0,0.0,2.0,0.0,35
18294,1.0,2.0,2.0,0.0,1.0,39
18295,3.0,8.0,8.0,10.0,0.44,201
18305,1.0,8.0,8.0,7.0,0.53,31
18308,2.0,4.0,4.0,2.0,0.67,43
18310,3.0,9.0,9.0,10.0,0.47,33
18312,1.0,1.0,1.0,0.0,1.0,639
18314,1.0,2.0,2.0,1.0,0.67,12
18317,2.0,13.0,13.0,13.0,0.5,112
18320,1.0,2.0,2.0,0.0,1.0,200
18323,1.0,4.0,4.0,7.0,0.36,18
18325,1.0,2.0,2.0,0.0,1.0,367
18329,3.0,29.0,29.0,21.0,0.58,253
18334,1.0,2.0,2.0,0.0,1.0,14
18337,2.0,4.0,4.0,3.0,0.57,68
18339,1.0,1.0,1.0,1.0,0.5,626
18343,1.0,2.0,2.0,0.0,1.0,12
18345,1.0,7.0,7.0,0.0,1.0,28
18349,1.0,2.0,2.0,0.0,1.0,20
18350,1.0,7.0,6.0,2.0,0.75,16
18354,3.0,13.0,13.0,3.0,0.81,517
18357,4.0,50.0,50.0,52.0,0.49,738
18359,1.0,2.0,2.0,0.0,1.0,16
18360,1.0,2.0,2.0,0.0,1.0,9
18363,1.0,9.0,9.0,0.0,1.0,33
18365,2.0,3.0,3.0,0.0,1.0,236
18366,1.0,2.0,2.0,0.0,1.0,404
18368,1.0,2.0,2.0,0.0,1.0,6
18371,1.0,7.0,7.0,1.0,0.88,126
18374,1.0,2.0,2.0,0.0,1.0,21
18377,1.0,2.0,2.0,0.0,1.0,81
18390,3.0,24.0,24.0,11.0,0.69,343
18396,1.0,2.0,2.0,0.0,1.0,78
18404,2.0,8.0,8.0,7.0,0.53,1197
18409,2.0,17.0,15.0,23.0,0.39,81
18418,2.0,24.0,24.0,23.0,0.51,650
18424,2.0,7.0,7.0,8.0,0.47,33
18428,1.0,9.0,9.0,15.0,0.38,27
18435,1.0,8.0,8.0,5.0,0.62,47
18442,1.0,2.0,3.0,0.0,1.0,10
18443,3.0,14.0,15.0,4.0,0.79,1022
18447,1.0,2.0,2.0,1.0,0.67,42
18450,2.0,10.0,12.0,16.0,0.43,156
18451,1.0,9.0,9.0,1.0,0.9,496
18453,2.0,8.0,8.0,5.0,0.62,347
18461,1.0,4.0,5.0,7.0,0.42,500
18462,1.0,1.0,1.0,0.0,1.0,5
18471,1.0,16.0,14.0,23.0,0.38,60
18484,1.0,2.0,2.0,0.0,1.0,9
18485,1.0,1.0,1.0,0.0,1.0,4
18488,1.0,2.0,2.0,3.0,0.4,12
18495,2.0,9.0,10.0,7.0,0.59,102
18502,3.0,16.0,15.0,12.0,0.56,247
18503,1.0,2.0,1.0,4.0,0.2,15
18506,1.0,31.0,31.0,16.0,0.66,209
18510,2.0,8.0,8.0,1.0,0.89,246
18511,1.0,1.0,0.0,1.0,0.0,8
18516,1.0,2.0,2.0,0.0,1.0,8
18524,2.0,5.0,4.0,9.0,0.31,143
18529,3.0,29.0,29.0,45.0,0.39,466
18538,2.0,12.0,12.0,7.0,0.63,213
18539,2.0,23.0,23.0,17.0,0.57,312
18544,2.0,3.0,4.0,1.0,0.8,28
18550,1.0,2.0,2.0,0.0,1.0,19
18556,1.0,1.0,1.0,0.0,1.0,4
18569,1.0,2.0,2.0,0.0,1.0,379
18571,3.0,68.0,68.0,3.0,0.96,221
18574,1.0,2.0,2.0,1.0,0.67,71
18577,2.0,8.0,7.0,6.0,0.54,83
18579,1.0,2.0,2.0,0.0,1.0,8
18580,2.0,27.0,27.0,24.0,0.53,93
18582,2.0,12.0,12.0,1.0,0.92,72
18584,2.0,9.0,9.0,0.0,1.0,279
18593,4.0,37.0,37.0,37.0,0.5,188
18595,3.0,28.0,27.0,46.0,0.37,294
18604,1.0,2.0,2.0,0.0,1.0,11
18614,1.0,2.0,2.0,0.0,1.0,9
18616,1.0,2.0,2.0,4.0,0.33,18
18620,1.0,1.0,1.0,0.0,1.0,4
18626,2.0,16.0,17.0,2.0,0.89,86
18629,1.0,2.0,2.0,0.0,1.0,107
18631,1.0,2.0,2.0,0.0,1.0,409
18632,1.0,2.0,2.0,0.0,1.0,6
18638,1.0,2.0,2.0,0.0,1.0,494
18640,1.0,2.0,1.0,6.0,0.14,48
18642,1.0,8.0,9.0,6.0,0.6,78
18645,1.0,1.0,1.0,1.0,0.5,222
18647,1.0,2.0,1.0,6.0,0.14,13
18654,1.0,2.0,2.0,0.0,1.0,53
18656,1.0,2.0,2.0,4.0,0.33,119
18660,1.0,7.0,6.0,5.0,0.55,19
18662,2.0,15.0,15.0,8.0,0.65,67
18664,2.0,15.0,14.0,4.0,0.78,55
18665,1.0,2.0,2.0,0.0,1.0,6
18666,1.0,2.0,2.0,0.0,1.0,212
18670,1.0,2.0,2.0,1.0,0.67,56
18674,1.0,17.0,17.0,17.0,0.5,66
18677,1.0,6.0,4.0,18.0,0.18,70
18680,1.0,9.0,9.0,1.0,0.9,135
18683,1.0,2.0,2.0,0.0,1.0,8
18685,2.0,13.0,13.0,12.0,0.52,68
18686,1.0,2.0,2.0,0.0,1.0,74
18687,1.0,1.0,2.0,0.0,1.0,7
18689,2.0,9.0,9.0,3.0,0.75,122
18690,1.0,2.0,2.0,0.0,1.0,17
18693,1.0,2.0,2.0,0.0,1.0,15
18696,1.0,2.0,2.0,0.0,1.0,233
18697,1.0,8.0,8.0,12.0,0.4,189
18698,1.0,2.0,2.0,0.0,1.0,520
18702,2.0,8.0,8.0,5.0,0.62,328
18703,2.0,8.0,8.0,0.0,1.0,736
18705,1.0,2.0,2.0,3.0,0.4,18
18706,1.0,4.0,3.0,2.0,0.6,20
18714,1.0,2.0,2.0,0.0,1.0,120
18715,3.0,18.0,18.0,10.0,0.64,136
18716,1.0,2.0,2.0,0.0,1.0,96
18719,2.0,9.0,9.0,10.0,0.47,523
18741,1.0,1.0,0.0,1.0,0.0,5
18743,1.0,2.0,2.0,1.0,0.67,10
18747,1.0,1.0,1.0,0.0,1.0,248
18749,1.0,26.0,22.0,29.0,0.43,247
18750,2.0,4.0,4.0,3.0,0.57,380
18754,4.0,18.0,18.0,5.0,0.78,353
18758,1.0,8.0,8.0,3.0,0.73,89
18760,1.0,2.0,2.0,0.0,1.0,9
18761,1.0,2.0,1.0,1.0,0.5,37
18764,3.0,23.0,23.0,7.0,0.77,387
18776,1.0,2.0,2.0,3.0,0.4,57
18777,3.0,10.0,9.0,14.0,0.39,653
18780,1.0,2.0,2.0,0.0,1.0,81
18781,3.0,17.0,17.0,9.0,0.65,143
18783,1.0,1.0,1.0,0.0,1.0,62
18784,3.0,24.0,23.0,40.0,0.37,171
18794,1.0,2.0,2.0,0.0,1.0,70
18796,1.0,2.0,2.0,0.0,1.0,95
18797,3.0,21.0,23.0,15.0,0.61,572
18798,2.0,6.0,6.0,4.0,0.6,22
18799,2.0,28.0,28.0,9.0,0.76,360
18801,1.0,2.0,2.0,1.0,0.67,43
18804,2.0,3.0,3.0,2.0,0.6,118
18814,1.0,1.0,0.0,2.0,0.0,13
18817,1.0,2.0,2.0,0.0,1.0,11
18819,3.0,14.0,14.0,15.0,0.48,175
18821,1.0,2.0,2.0,0.0,1.0,5
18837,1.0,3.0,2.0,5.0,0.29,16
18838,1.0,1.0,0.0,2.0,0.0,1
18842,1.0,1.0,3.0,0.0,1.0,0
18843,3.0,28.0,28.0,112.0,0.2,759
18845,2.0,29.0,29.0,7.0,0.81,107
18851,3.0,7.0,7.0,0.0,1.0,119
18852,1.0,6.0,4.0,35.0,0.1,121
18856,1.0,2.0,3.0,1.0,0.75,22
18857,1.0,1.0,1.0,0.0,1.0,8
18858,1.0,2.0,2.0,0.0,1.0,58
18860,1.0,5.0,5.0,1.0,0.83,18
18870,1.0,2.0,2.0,0.0,1.0,19
18873,1.0,2.0,2.0,0.0,1.0,216
18876,1.0,9.0,9.0,0.0,1.0,273
18877,4.0,19.0,19.0,40.0,0.32,163
18880,1.0,2.0,2.0,0.0,1.0,372
18887,2.0,8.0,8.0,9.0,0.47,73
18891,3.0,17.0,18.0,13.0,0.58,477
18899,4.0,31.0,31.0,18.0,0.63,260
18902,1.0,2.0,2.0,1.0,0.67,43
18904,2.0,4.0,4.0,1.0,0.8,126
18909,1.0,2.0,2.0,0.0,1.0,54
18911,4.0,36.0,36.0,10.0,0.78,339
18913,1.0,2.0,2.0,9.0,0.18,11
18917,4.0,16.0,16.0,17.0,0.48,95
18920,2.0,9.0,10.0,0.0,1.0,33
18924,1.0,8.0,8.0,2.0,0.8,337
18927,3.0,9.0,9.0,0.0,1.0,200
18931,1.0,1.0,1.0,0.0,1.0,7
18932,1.0,1.0,1.0,0.0,1.0,2
18937,3.0,9.0,9.0,10.0,0.47,118
18939,1.0,8.0,8.0,1.0,0.89,402
18944,3.0,8.0,8.0,8.0,0.5,341
18946,1.0,1.0,1.0,0.0,1.0,9
18948,1.0,2.0,2.0,0.0,1.0,12
18952,1.0,2.0,2.0,0.0,1.0,11
18954,1.0,2.0,1.0,3.0,0.25,4
18955,1.0,2.0,2.0,6.0,0.25,32
18960,1.0,2.0,2.0,0.0,1.0,13
18962,2.0,4.0,4.0,3.0,0.57,126
18965,1.0,1.0,1.0,0.0,1.0,144
18966,1.0,2.0,2.0,0.0,1.0,18
18973,3.0,8.0,7.0,21.0,0.25,605
18974,3.0,8.0,9.0,6.0,0.6,315
18976,1.0,2.0,2.0,0.0,1.0,159
18980,1.0,2.0,2.0,1.0,0.67,57
18982,1.0,2.0,2.0,0.0,1.0,99
18986,1.0,2.0,2.0,0.0,1.0,19
18987,1.0,2.0,2.0,3.0,0.4,16
18988,1.0,1.0,1.0,7.0,0.12,27
18993,3.0,9.0,8.0,10.0,0.44,122
18995,3.0,20.0,21.0,16.0,0.57,168
18997,1.0,18.0,18.0,28.0,0.39,454
19000,1.0,2.0,2.0,1.0,0.67,19
19006,1.0,2.0,2.0,0.0,1.0,12
19007,3.0,29.0,31.0,20.0,0.61,92
19010,1.0,2.0,2.0,0.0,1.0,281
19011,1.0,23.0,23.0,15.0,0.61,112
19012,2.0,24.0,24.0,10.0,0.71,86
19018,1.0,6.0,6.0,7.0,0.46,54
19028,1.0,2.0,2.0,0.0,1.0,9
19029,2.0,12.0,12.0,1.0,0.92,398
19033,2.0,9.0,9.0,0.0,1.0,40
19034,3.0,36.0,41.0,20.0,0.67,439
19036,4.0,15.0,13.0,69.0,0.16,2106
19043,1.0,2.0,2.0,2.0,0.5,13
19045,3.0,26.0,26.0,23.0,0.53,229
19050,1.0,2.0,2.0,1.0,0.67,10
19051,1.0,2.0,2.0,0.0,1.0,430
19053,1.0,3.0,3.0,0.0,1.0,16
19055,1.0,2.0,2.0,0.0,1.0,36
19058,1.0,5.0,5.0,0.0,1.0,16
19059,1.0,2.0,2.0,0.0,1.0,993
19061,1.0,17.0,19.0,5.0,0.79,86
19066,1.0,5.0,5.0,0.0,1.0,115
19068,1.0,1.0,2.0,2.0,0.5,1
19073,1.0,2.0,2.0,4.0,0.33,14
19075,3.0,35.0,35.0,26.0,0.57,111
19078,1.0,2.0,2.0,0.0,1.0,369
19083,3.0,21.0,20.0,48.0,0.29,318
19084,3.0,19.0,10.0,74.0,0.12,210
19085,3.0,18.0,18.0,9.0,0.67,283
19090,2.0,17.0,17.0,5.0,0.77,103
19101,1.0,2.0,2.0,0.0,1.0,94
19114,1.0,2.0,2.0,0.0,1.0,8
19115,2.0,6.0,6.0,4.0,0.6,446
19117,3.0,8.0,7.0,36.0,0.16,155
19120,4.0,7.0,5.0,85.0,0.06,94
19128,1.0,2.0,2.0,0.0,1.0,13
19129,1.0,7.0,6.0,8.0,0.43,35
19131,1.0,2.0,2.0,0.0,1.0,11
19134,1.0,4.0,3.0,3.0,0.5,16
19135,1.0,2.0,2.0,0.0,1.0,27
19145,1.0,2.0,2.0,0.0,1.0,14
19154,1.0,2.0,2.0,0.0,1.0,517
19158,4.0,28.0,28.0,37.0,0.43,107
19159,1.0,2.0,2.0,0.0,1.0,18
19162,1.0,2.0,2.0,0.0,1.0,8
19165,1.0,2.0,2.0,0.0,1.0,390
19167,1.0,2.0,2.0,1.0,0.67,6
19168,1.0,5.0,5.0,3.0,0.62,82
19175,2.0,17.0,17.0,6.0,0.74,88
19179,1.0,2.0,2.0,0.0,1.0,10
19195,2.0,6.0,4.0,15.0,0.21,33
19202,1.0,2.0,2.0,1.0,0.67,47
19204,3.0,22.0,25.0,11.0,0.69,409
19208,1.0,2.0,2.0,1.0,0.67,17
19209,1.0,2.0,2.0,0.0,1.0,21
19210,2.0,13.0,13.0,9.0,0.59,1178
19212,1.0,9.0,10.0,0.0,1.0,28
19222,3.0,7.0,7.0,18.0,0.28,162
19224,1.0,2.0,2.0,0.0,1.0,168
19232,1.0,2.0,2.0,1.0,0.67,27
19237,1.0,2.0,2.0,0.0,1.0,54
19238,1.0,2.0,2.0,0.0,1.0,10
19242,1.0,1.0,1.0,0.0,1.0,59
19243,2.0,9.0,9.0,13.0,0.41,57
19245,2.0,12.0,11.0,8.0,0.58,329
19248,1.0,7.0,8.0,6.0,0.57,28
19249,1.0,1.0,1.0,0.0,1.0,8
19250,1.0,8.0,8.0,3.0,0.73,168
19251,1.0,10.0,9.0,3.0,0.75,33
19253,1.0,2.0,2.0,0.0,1.0,16
19255,1.0,9.0,9.0,3.0,0.75,81
19256,2.0,14.0,14.0,97.0,0.13,67
19260,2.0,16.0,16.0,5.0,0.76,70
19262,2.0,8.0,8.0,12.0,0.4,158
19265,1.0,2.0,2.0,0.0,1.0,148
19270,1.0,1.0,1.0,2.0,0.33,14
19274,1.0,2.0,2.0,2.0,0.5,6
19280,1.0,2.0,2.0,0.0,1.0,387
19282,3.0,51.0,51.0,14.0,0.78,207
19286,3.0,17.0,17.0,36.0,0.32,398
19289,2.0,11.0,9.0,7.0,0.56,759
19293,1.0,2.0,2.0,0.0,1.0,40
19300,1.0,7.0,7.0,2.0,0.78,89
19303,1.0,9.0,9.0,5.0,0.64,122
19304,1.0,2.0,2.0,0.0,1.0,16
19305,1.0,1.0,0.0,20.0,0.0,9
19308,1.0,2.0,2.0,1.0,0.67,401
19312,2.0,8.0,8.0,19.0,0.3,78
19314,3.0,18.0,18.0,32.0,0.36,266
19316,1.0,2.0,2.0,0.0,1.0,98
19317,1.0,2.0,2.0,0.0,1.0,31
19322,1.0,2.0,2.0,0.0,1.0,601
19323,1.0,2.0,2.0,0.0,1.0,15
19326,3.0,10.0,8.0,11.0,0.42,74
19328,2.0,9.0,9.0,17.0,0.35,53
19329,4.0,28.0,27.0,12.0,0.69,350
19331,1.0,4.0,4.0,3.0,0.57,105
19332,1.0,1.0,1.0,1.0,0.5,10
19333,3.0,10.0,8.0,32.0,0.2,59
19338,1.0,4.0,4.0,2.0,0.67,45
19347,1.0,2.0,2.0,0.0,1.0,119
19355,2.0,5.0,5.0,0.0,1.0,38
19356,1.0,2.0,2.0,3.0,0.4,20
19357,2.0,16.0,16.0,8.0,0.67,116
19363,2.0,13.0,13.0,3.0,0.81,316
19364,1.0,2.0,2.0,1.0,0.67,4
19367,2.0,7.0,8.0,4.0,0.67,43
19368,1.0,2.0,2.0,0.0,1.0,21
19369,1.0,2.0,2.0,0.0,1.0,370
19370,1.0,1.0,1.0,0.0,1.0,12
19372,1.0,2.0,2.0,0.0,1.0,84
19373,1.0,2.0,2.0,0.0,1.0,18
19374,1.0,9.0,9.0,5.0,0.64,83
19376,1.0,1.0,1.0,0.0,1.0,17
19386,1.0,2.0,2.0,1.0,0.67,27
19390,1.0,2.0,2.0,0.0,1.0,12
19392,1.0,2.0,2.0,0.0,1.0,29
19399,1.0,2.0,2.0,3.0,0.4,10
19409,1.0,9.0,8.0,12.0,0.4,31
19412,4.0,19.0,21.0,31.0,0.4,210
19413,1.0,5.0,5.0,0.0,1.0,241
19417,1.0,2.0,2.0,0.0,1.0,10
19421,3.0,8.0,8.0,1.0,0.89,117
19423,2.0,3.0,2.0,6.0,0.25,63
19434,1.0,1.0,1.0,0.0,1.0,24
19437,1.0,2.0,2.0,0.0,1.0,29
19439,1.0,2.0,3.0,2.0,0.6,12
19442,1.0,2.0,2.0,0.0,1.0,1175
19443,1.0,2.0,2.0,4.0,0.33,33
19446,1.0,2.0,2.0,0.0,1.0,9
19447,3.0,33.0,33.0,11.0,0.75,137
19448,1.0,2.0,3.0,0.0,1.0,187
19450,2.0,19.0,19.0,18.0,0.51,1481
19451,1.0,13.0,13.0,0.0,1.0,254
19460,2.0,9.0,9.0,7.0,0.56,102
19468,1.0,6.0,6.0,9.0,0.4,96
19481,1.0,8.0,8.0,2.0,0.8,47
19483,2.0,9.0,9.0,1.0,0.9,146
19484,1.0,1.0,1.0,1.0,0.5,67
19485,2.0,9.0,9.0,5.0,0.64,41
19490,3.0,9.0,9.0,5.0,0.64,114
19495,1.0,2.0,3.0,2.0,0.6,13
19497,1.0,2.0,1.0,3.0,0.25,18
19501,1.0,2.0,2.0,0.0,1.0,8
19503,3.0,17.0,16.0,22.0,0.42,110
19507,1.0,2.0,1.0,4.0,0.2,10
19508,2.0,16.0,14.0,50.0,0.22,122
19509,2.0,9.0,9.0,4.0,0.69,284
19511,1.0,8.0,7.0,2.0,0.78,56
19515,1.0,2.0,2.0,0.0,1.0,19
19519,1.0,2.0,2.0,0.0,1.0,19
19520,1.0,2.0,2.0,3.0,0.4,10
19521,3.0,9.0,9.0,10.0,0.47,100
19525,1.0,2.0,2.0,0.0,1.0,537
19528,2.0,17.0,20.0,19.0,0.51,106
19531,1.0,2.0,2.0,0.0,1.0,262
19540,1.0,2.0,2.0,0.0,1.0,10
19541,1.0,8.0,8.0,4.0,0.67,34
19543,1.0,2.0,2.0,2.0,0.5,24
19545,1.0,2.0,2.0,0.0,1.0,323
19550,2.0,9.0,9.0,13.0,0.41,341
19555,1.0,1.0,1.0,0.0,1.0,105
19564,1.0,9.0,8.0,6.0,0.57,266
19573,1.0,9.0,9.0,3.0,0.75,955
19579,2.0,20.0,21.0,7.0,0.75,84
19581,2.0,9.0,9.0,8.0,0.53,160
19583,3.0,7.0,7.0,0.0,1.0,495
19584,1.0,4.0,4.0,1.0,0.8,85
19586,2.0,8.0,8.0,4.0,0.67,83
19587,1.0,2.0,2.0,0.0,1.0,136
19588,1.0,2.0,2.0,0.0,1.0,113
19596,1.0,1.0,1.0,0.0,1.0,4
19602,1.0,2.0,2.0,0.0,1.0,102
19604,2.0,6.0,6.0,6.0,0.5,56
19606,1.0,2.0,2.0,0.0,1.0,8
19609,3.0,8.0,8.0,19.0,0.3,94
19611,3.0,17.0,16.0,24.0,0.4,58
19615,1.0,2.0,2.0,0.0,1.0,10
19617,1.0,2.0,2.0,0.0,1.0,113
19620,1.0,6.0,6.0,3.0,0.67,22
19621,2.0,8.0,8.0,1.0,0.89,68
19624,1.0,1.0,1.0,0.0,1.0,272
19633,1.0,2.0,2.0,0.0,1.0,116
19634,3.0,24.0,24.0,19.0,0.56,499
19636,2.0,16.0,16.0,9.0,0.64,303
19646,1.0,12.0,12.0,8.0,0.6,371
19647,1.0,1.0,1.0,0.0,1.0,55
19650,1.0,2.0,2.0,0.0,1.0,23
19652,1.0,5.0,5.0,4.0,0.56,138
19656,2.0,8.0,8.0,17.0,0.32,48
19663,1.0,9.0,9.0,16.0,0.36,72
19667,1.0,2.0,2.0,0.0,1.0,11
19671,3.0,18.0,19.0,12.0,0.61,149
19672,2.0,8.0,8.0,1.0,0.89,31
19673,1.0,2.0,2.0,0.0,1.0,11
19674,1.0,1.0,1.0,0.0,1.0,18
19680,1.0,2.0,2.0,3.0,0.4,21
19683,3.0,29.0,30.0,11.0,0.73,365
19687,1.0,5.0,5.0,2.0,0.71,14
19691,1.0,2.0,2.0,0.0,1.0,563
19693,1.0,2.0,2.0,0.0,1.0,9
19695,2.0,8.0,8.0,12.0,0.4,58
19700,1.0,1.0,1.0,0.0,1.0,14
19703,1.0,16.0,15.0,20.0,0.43,172
19705,1.0,2.0,2.0,0.0,1.0,71
19707,1.0,1.0,1.0,0.0,1.0,5
19710,1.0,4.0,4.0,4.0,0.5,18
19714,1.0,2.0,2.0,0.0,1.0,21
19717,1.0,2.0,2.0,2.0,0.5,6
19718,1.0,2.0,2.0,0.0,1.0,16
19719,1.0,4.0,4.0,2.0,0.67,566
19720,1.0,7.0,6.0,13.0,0.32,185
19722,2.0,13.0,13.0,2.0,0.87,508
19723,1.0,2.0,2.0,1.0,0.67,254
19724,1.0,5.0,5.0,4.0,0.56,63
19733,2.0,4.0,4.0,5.0,0.44,488
19738,1.0,1.0,1.0,0.0,1.0,10
19739,3.0,28.0,28.0,26.0,0.52,194
19743,3.0,9.0,9.0,3.0,0.75,69
19745,3.0,16.0,20.0,21.0,0.49,271
19748,1.0,2.0,2.0,0.0,1.0,44
19751,1.0,2.0,2.0,0.0,1.0,9
19753,1.0,2.0,1.0,5.0,0.17,22
19771,1.0,2.0,2.0,0.0,1.0,48
19773,1.0,2.0,1.0,4.0,0.2,789
19774,1.0,2.0,2.0,0.0,1.0,13
19777,1.0,4.0,3.0,8.0,0.27,121
19779,1.0,9.0,9.0,17.0,0.35,79
19781,1.0,11.0,10.0,15.0,0.4,47
19784,2.0,12.0,8.0,96.0,0.08,609
19786,2.0,27.0,27.0,184.0,0.13,277
19787,3.0,20.0,21.0,15.0,0.58,208
19789,1.0,2.0,2.0,0.0,1.0,14
19792,1.0,1.0,1.0,0.0,1.0,12
19793,1.0,1.0,1.0,0.0,1.0,59
19801,1.0,2.0,2.0,0.0,1.0,145
